part,customer_id,fea_1,fea_2,fea_3,fea_4,fea_5,fea_6,fea_7,fea_8,fea_9,fea_10,fea_11
10,59024769,7,1250.0,3,82000.0,2,11,5,105,5,72000,1.0
10,59024770,7,1226.0,3,61000.0,2,11,9,105,3,151300,1.0
10,59024771,4,1296.5,3,94000.0,2,8,9,114,4,60058,1.0
10,59024772,7,,2,72000.0,2,11,5,109,3,60019,169.4845126
10,59024773,7,1245.5,3,58000.0,2,11,5,85,5,60024,1.0
10,59024774,7,,3,203000.0,2,11,-1,107,4,450012,158.11388300000002
10,59024775,7,,2,70000.0,2,11,9,110,4,151304,187.08286930000003
10,59024776,7,1223.0,3,55000.0,2,11,5,89,5,60069,1.0
10,59024777,7,1338.5,3,162000.0,2,11,5,108,5,151300,200.0
10,59024778,7,1272.5,3,119000.0,2,11,5,82,5,60068,202.4845673
10,59024779,7,1215.5,3,58000.0,2,11,5,96,5,60033,158.11388300000002
10,59024780,7,1364.0,3,260000.0,2,11,5,96,5,60007,1.0
10,59024781,4,1179.5,3,49000.0,1,8,5,105,5,60032,173.20508080000002
10,59024782,4,1310.0,3,88000.0,2,8,5,100,5,60005,1.0
10,59024783,7,1323.5,1,122000.0,2,11,5,86,3,151300,1.0
10,59024784,4,1256.0,3,180000.0,2,8,5,105,5,60018,1.0
10,59024785,5,,2,44000.0,2,15,5,111,5,151300,169.6113204
10,59024786,5,,3,71000.0,2,15,-1,90,4,450000,158.11388300000002
10,59024787,5,,2,72000.0,2,15,5,114,5,350050,168.6979549
10,59024788,6,1241.0,1,74000.0,2,6,-1,105,3,60027,200.0
10,59024789,7,1227.5,3,67000.0,2,11,5,85,5,151009,1.0
10,59024790,7,1256.0,3,96000.0,2,11,5,102,3,72000,200.0
10,59024791,4,1218.5,3,48000.0,2,8,5,90,5,72001,187.08286930000003
10,59024792,7,1227.5,3,250000.0,2,11,9,100,5,60054,187.08286930000003
10,59024793,5,1316.0,3,141000.0,2,15,5,99,4,550004,223.6067977
10,59024794,5,1449.5,3,90000.0,2,15,5,107,4,60091,158.11388300000002
10,59024795,7,1245.5,3,65000.0,1,11,5,109,5,151300,173.20508080000002
10,59024796,5,1230.5,3,72000.0,2,15,9,113,4,151304,173.20508080000002
10,59024797,4,1223.0,3,63000.0,2,8,5,91,5,60095,228.035085
10,59024798,4,1304.0,3,35000.0,2,8,5,110,4,72000,200.0
10,59024799,4,1241.0,3,50000.0,2,8,9,105,3,72000,255.48385469999997
10,59024800,7,1262.0,1,94000.0,2,11,5,89,3,60018,187.08286930000003
10,59024801,4,1278.5,1,201000.0,2,8,5,102,5,72000,1.0
10,59024802,2,1407.5,1,153000.0,2,3,9,112,5,151309,1.0
10,59024803,7,1274.0,1,240000.0,2,11,-1,104,5,350100,300.0
10,59024804,4,1223.0,3,50000.0,2,8,5,110,4,72000,173.20508080000002
10,59024805,7,1218.5,3,67000.0,1,11,5,114,4,72000,237.0442997
10,59024806,5,1299.5,3,30000.0,2,15,5,100,5,350059,316.22776600000003
10,59024807,7,1278.5,3,114000.0,2,11,9,112,1,60010,200.0
10,59024808,5,1230.5,3,61000.0,2,15,5,109,4,60020,173.20508080000002
10,59024809,4,,2,63000.0,2,8,5,111,5,60000,160.77002209999998
10,59024810,4,1239.5,3,103000.0,2,8,5,103,5,60036,244.94897430000003
10,59024811,7,1214.0,3,74000.0,2,11,5,110,4,60058,204.93901530000002
10,59024812,4,1256.0,3,101000.0,2,8,9,110,5,60084,1.0
10,59024813,4,1239.5,3,65000.0,2,8,5,92,5,151300,200.0
10,59024814,7,1254.5,3,81000.0,2,11,5,110,5,60057,200.0
10,59024815,7,1340.0,1,296000.0,2,11,5,110,5,72000,1.0
10,59024816,5,1304.0,1,146000.0,2,15,5,90,3,350008,1.0
10,59024817,7,1266.5,1,111000.0,2,11,-1,79,5,60026,1.0
10,59024818,5,1316.0,3,48000.0,2,15,5,114,4,450033,297.52814989999996
10,59024819,7,1296.5,3,136000.0,2,11,5,115,4,71002,220.2271555
10,59024820,7,1340.0,1,80000.0,2,11,5,110,4,71002,162.4869226
10,59024821,7,1272.5,1,50000.0,1,11,-1,107,3,60085,1.0
10,59024822,4,1305.5,3,65000.0,2,8,9,80,5,60041,204.93901530000002
10,59024823,4,1230.5,3,85000.0,2,8,5,86,5,72000,1.0
10,59024824,7,,2,93000.0,2,11,5,108,5,60000,189.2247341
10,59024825,7,1325.0,1,80000.0,2,12,-1,82,3,60026,1.0
10,59024826,4,,2,49000.0,1,8,2,114,4,71000,180.2803373
10,59024827,5,1311.5,3,115000.0,2,15,9,88,5,60014,200.0
10,59024828,7,1266.5,1,103000.0,2,11,5,89,5,60061,1.0
10,59024829,4,1241.0,1,115000.0,2,8,5,105,3,151300,221.35943619999998
10,59024830,5,1289.0,3,74000.0,1,15,5,109,5,60088,223.6067977
10,59024831,5,1230.5,3,35000.0,2,15,5,112,5,60057,1.0
10,59024832,5,,3,35000.0,2,15,9,113,4,72000,226.508278
10,59024833,5,1367.0,3,127000.0,2,15,5,101,5,60054,223.6067977
10,59024834,7,1350.5,3,130000.0,1,11,5,97,5,60016,173.20508080000002
10,59024835,7,1206.5,3,66000.0,2,11,5,104,5,60000,173.20508080000002
10,59024836,4,1271.0,3,120000.0,2,8,5,89,3,60001,200.0
10,59024837,4,1241.0,3,68000.0,2,8,5,102,4,60020,173.20508080000002
10,59024838,4,1406.0,1,208000.0,2,8,-1,112,5,340001,223.6067977
10,59024839,7,1443.5,3,162000.0,2,11,9,110,5,72014,328.16002189999995
10,59024840,7,1308.5,1,110000.0,2,11,5,108,4,60004,1.0
10,59024841,7,1343.0,1,157000.0,2,11,-1,103,5,72000,1.0
10,59024842,4,1278.5,3,97000.0,2,8,5,100,3,72015,223.6067977
10,59024843,7,1290.5,3,116000.0,1,11,5,109,4,60062,196.4942747
10,59024844,7,1281.5,3,99000.0,2,11,9,114,5,60052,1.0
10,59024845,7,1214.0,3,58000.0,2,11,9,103,4,60091,1.0
10,59024846,5,,3,50000.0,2,15,9,110,5,450080,194.93588689999999
10,59024847,7,1227.5,3,90000.0,1,11,5,100,3,60040,158.11388300000002
10,59024848,4,1295.0,1,30000.0,2,8,-1,93,5,350052,316.22776600000003
10,59024849,4,1256.0,1,129000.0,2,8,9,110,5,60042,1.0
10,59024850,5,1304.0,3,150000.0,2,15,5,105,5,550107,264.57513109999996
10,59024851,4,,2,105000.0,2,8,5,109,3,60014,187.08286930000003
10,59024852,4,1269.5,1,210000.0,2,8,-1,84,3,330012,1.0
10,59024853,4,1338.5,1,150000.0,2,8,5,110,5,60029,316.22776600000003
10,59024854,4,1347.5,1,138000.0,2,8,5,102,5,60013,181.65902119999998
10,59024855,7,1310.0,1,140000.0,2,11,5,90,5,60002,200.0
10,59024856,4,1244.0,3,116000.0,2,8,5,111,4,60002,1.0
10,59024857,5,,3,111000.0,2,15,5,99,3,350075,164.3167673
10,59024858,4,1262.0,1,360000.0,2,8,-1,113,4,151300,200.0
10,59024859,7,1287.5,1,135000.0,2,11,5,109,4,72000,1.0
10,59024860,7,1469.0,3,103000.0,2,11,5,71,5,60092,1.0
10,59024861,4,,2,108000.0,2,8,-1,108,3,340000,184.7241186
10,59024862,4,1311.5,3,150000.0,2,8,9,83,5,60052,1.0
10,59024863,7,1302.5,1,110000.0,2,11,5,108,4,151002,1.0
10,59024864,7,,2,56000.0,2,11,5,113,3,366001,165.93070840000001
10,59024865,4,1257.5,3,113000.0,2,8,5,100,5,60014,1.0
10,59024866,5,1311.5,1,91000.0,1,15,7,113,4,151306,1.0
10,59024867,4,1287.5,3,127000.0,2,8,5,111,3,60059,200.0
10,59024868,7,,2,255000.0,2,11,5,99,3,60058,223.6067977
10,59024869,7,1295.0,3,73000.0,2,11,5,100,5,350076,223.6067977
10,59024870,7,1247.0,3,110000.0,2,11,5,91,4,60007,1.0
10,59024871,4,1343.0,1,128000.0,2,8,-1,107,5,361022,1.0
10,59024872,7,1280.0,1,93000.0,2,11,-1,110,4,550000,181.65902119999998
10,59024873,7,1325.0,1,195000.0,2,11,5,109,5,350703,221.35943619999998
10,59024874,7,1286.0,1,110000.0,2,11,5,112,5,60033,1.0
10,59024875,7,1200.5,3,110000.0,2,11,5,113,4,60034,249.69981980000003
10,59024876,7,1322.0,3,133000.0,2,11,9,99,3,350609,209.85709419999998
10,59024877,4,1256.0,1,120000.0,2,8,5,99,4,151000,173.20508080000002
10,59024878,7,1289.0,1,97000.0,2,11,9,110,3,72008,200.0
10,59024879,7,1311.5,3,105000.0,2,11,9,88,5,60043,187.08286930000003
10,59024880,7,1308.5,3,123000.0,2,11,5,100,4,60014,200.0
10,59024881,7,1362.5,3,93000.0,2,11,5,115,4,151300,1.0
10,59024882,4,1356.5,1,136000.0,2,8,5,74,3,72000,1.0
10,59024883,4,1277.0,3,135000.0,2,8,5,84,5,60091,1.0
10,59024884,4,1239.5,3,30000.0,2,8,5,100,5,350017,223.6067977
10,59024885,7,1214.0,3,60000.0,2,11,9,108,4,151300,158.11388300000002
10,59024886,7,1266.5,3,227000.0,2,11,9,112,4,151300,254.9509757
10,59024887,7,1377.5,1,55000.0,2,11,5,114,3,151009,212.1320344
10,59024888,7,1358.0,1,121000.0,2,11,5,112,4,151300,173.20508080000002
10,59024889,4,1379.0,3,489000.0,2,8,9,99,5,72001,223.6067977
10,59024890,7,1371.5,3,121000.0,2,11,9,85,3,60004,1.0
10,59024891,7,1365.5,1,130000.0,2,11,-1,100,3,341439,173.20508080000002
10,59024892,7,1271.0,3,85000.0,1,11,9,100,4,60052,158.11388300000002
10,59024893,5,1259.0,3,80000.0,2,15,5,112,3,350000,223.6067977
10,59024894,5,,2,102000.0,2,15,5,104,3,350055,184.39088909999998
10,59024895,7,1274.0,3,183000.0,2,11,9,77,3,510084,692.820323
10,59024896,4,,2,120000.0,2,8,5,105,3,60050,173.20508080000002
10,59024897,5,1248.5,3,106000.0,2,15,5,85,3,151300,1.0
10,59024898,7,1268.0,3,111000.0,2,11,5,100,3,151010,200.0
10,59024899,7,1233.5,3,62000.0,2,11,3,88,3,450194,244.94897430000003
10,59024900,7,1214.0,3,66000.0,2,11,5,82,3,60019,200.0
10,59024901,5,1241.0,3,54000.0,2,15,5,112,4,151300,1.0
10,59024902,5,1262.0,3,130000.0,2,15,5,100,5,151304,189.7366596
10,59024903,4,1257.5,3,105000.0,2,8,5,73,3,151009,1.0
10,59024904,5,1350.5,1,155000.0,2,15,8,104,5,60004,1.0
10,59024905,4,1262.0,3,185000.0,2,8,5,105,5,151300,173.20508080000002
10,59024906,5,1415.0,3,169000.0,2,15,5,81,5,72000,237.1708245
10,59024907,4,1268.0,3,149000.0,2,8,5,106,3,72001,173.20508080000002
10,59024908,4,1266.5,1,99000.0,2,8,5,86,3,72002,1.0
10,59024909,7,1248.5,3,60000.0,2,11,5,90,3,60074,1.0
10,59024910,7,1305.5,3,93000.0,1,11,3,104,3,60032,200.0
10,59024911,4,1322.0,3,199000.0,2,8,5,111,4,72000,1.0
10,59024912,7,1310.0,1,186000.0,2,11,-1,112,3,340019,223.6067977
10,59024913,7,1305.5,1,50000.0,2,12,-1,113,3,350061,226.14597059999997
10,59024914,7,1251.5,3,240000.0,2,11,5,85,3,151300,194.93588689999999
10,59024915,5,1320.5,3,150000.0,2,15,9,108,5,361028,200.0
10,59024916,7,1307.0,3,195000.0,2,11,9,95,5,72003,200.0
10,59024917,5,1220.0,3,64000.0,2,15,5,114,4,60033,187.08286930000003
10,59024918,4,1313.0,3,134000.0,2,8,5,104,3,60054,244.94897430000003
10,59024919,4,1266.5,3,87000.0,2,8,-1,98,5,361029,1.0
10,59024920,5,1215.5,3,94000.0,2,15,-1,86,5,550088,223.6067977
10,59024921,5,1413.5,1,204000.0,2,15,9,107,5,350002,200.0
10,59024922,5,1272.5,3,120000.0,1,15,5,110,5,72000,187.08286930000003
10,59024923,7,1245.5,3,68000.0,2,11,5,111,4,60091,200.0
10,59024924,7,,2,69000.0,1,11,5,106,4,60064,173.20508080000002
10,59024925,5,1257.5,3,91000.0,2,15,5,94,5,60043,200.0
10,59024926,5,1338.5,3,325000.0,2,15,5,110,5,60033,316.22776600000003
10,59024927,7,1211.0,3,66000.0,2,11,5,101,4,60015,1.0
10,59024928,5,1223.0,3,54000.0,2,15,-1,112,4,450018,169.7056275
10,59024929,7,1191.5,3,70000.0,2,11,9,107,5,450032,192.35384059999998
10,59024930,7,1386.5,1,165000.0,2,11,-1,100,3,350098,173.20508080000002
10,59024931,4,1326.5,3,140000.0,2,8,5,100,5,60013,1.0
10,59024932,4,1287.5,1,112000.0,2,8,5,90,3,330015,1.0
10,59024933,5,1281.5,3,144000.0,2,15,5,68,1,60057,1.0
10,59024934,7,1283.0,3,100000.0,2,11,5,95,3,332444,1.0
10,59024935,4,1229.0,3,62000.0,2,8,5,84,5,60019,1.0
10,59024936,7,,3,79000.0,2,11,-1,112,4,72000,177.0028248
10,59024937,5,1284.5,3,132000.0,2,15,9,109,5,151009,228.9847156
10,59024938,7,1257.5,1,98000.0,2,11,-1,101,3,60075,1.0
10,59024939,7,1278.5,1,105000.0,2,11,-1,112,4,450002,158.11388300000002
10,59024940,7,1305.5,3,111000.0,2,11,9,113,4,72015,212.1320344
10,59024941,7,1250.0,3,94000.0,2,11,5,113,4,71000,187.08286930000003
10,59024942,5,1316.0,1,202000.0,2,15,5,105,5,450054,223.6067977
10,59024943,7,1274.0,1,328000.0,2,11,-1,82,5,450000,244.94897430000003
10,59024944,4,1310.0,3,129000.0,1,8,5,100,5,151300,181.65902119999998
10,59024945,7,,2,97000.0,2,11,5,76,5,72000,179.0809873
10,59024946,7,1205.0,3,63000.0,2,11,5,106,3,151300,1.0
10,59024947,7,1299.5,1,87000.0,2,11,5,85,5,151300,1.0
10,59024948,4,1241.0,3,35000.0,2,8,5,99,5,60084,158.11388300000002
10,59024949,5,1322.0,3,195000.0,2,15,9,95,5,60000,200.0
10,59024950,5,1329.5,3,195000.0,2,15,5,64,5,60065,1.0
10,59024951,4,1292.0,1,117000.0,2,8,5,99,5,60052,200.0
10,59024952,4,1292.0,1,115000.0,2,8,5,114,5,350060,192.35384059999998
10,59024953,4,1223.0,3,68000.0,2,8,-1,112,5,340014,187.08286930000003
10,59024954,7,1238.0,3,66000.0,2,11,5,79,3,450017,214.4761059
10,59024955,7,1214.0,3,58000.0,2,11,5,110,4,151300,158.11388300000002
10,59024956,4,1226.0,3,73000.0,1,8,5,104,5,60058,158.11388300000002
10,59024957,4,,2,75000.0,2,8,-1,107,3,151300,173.20508080000002
10,59024958,4,1260.5,3,143000.0,2,8,9,110,4,60016,202.4845673
10,59024959,4,1400.0,3,383000.0,1,8,5,100,5,60024,212.1320344
10,59024960,4,1289.0,1,143000.0,2,8,5,70,5,60091,1.0
10,59024961,4,1263.5,1,102000.0,2,8,9,103,3,60024,200.0
10,59024962,5,1308.5,3,131000.0,1,15,5,110,5,72000,1.0
10,59024963,4,,2,45000.0,2,8,9,114,4,60064,173.20508080000002
10,59024964,7,1290.5,3,273000.0,2,11,9,113,3,60063,223.6067977
10,59024965,7,1364.0,3,106000.0,2,11,5,86,3,510003,187.08286930000003
10,59024966,4,1259.0,3,75000.0,2,8,5,89,5,151000,1.0
10,59024967,5,,2,114000.0,2,15,5,110,4,72049,195.69108310000001
10,59024968,7,,2,128000.0,2,11,9,111,4,151300,206.51876430000002
10,59024969,7,1275.5,3,90000.0,2,11,5,110,4,450015,212.1320344
10,59024970,5,1241.0,3,46000.0,2,15,5,80,5,350092,175.1570724
10,59024971,7,1340.0,1,99000.0,2,11,-1,85,5,350069,181.10770280000003
10,59024972,7,1344.5,3,137000.0,2,11,5,101,5,72000,1.0
10,59024973,5,1371.5,3,83000.0,2,15,5,95,3,350704,165.6653253
10,59024974,7,1215.5,3,67000.0,2,11,5,95,3,151306,134.95554819999998
10,59024975,5,1191.5,3,61000.0,2,15,-1,111,4,72001,1.0
10,59024976,7,1266.5,1,109000.0,2,11,3,107,3,330021,1.0
10,59024977,4,1214.0,3,63000.0,2,8,-1,85,3,330014,1.0
10,59024978,7,1310.0,1,169000.0,2,11,5,109,4,60058,316.22776600000003
10,59024979,4,1332.5,3,153000.0,2,8,5,112,4,72001,1.0
10,59024980,5,1353.5,3,143000.0,2,15,5,110,4,60007,1.0
10,59024981,7,1377.5,3,500000.0,2,11,2,89,5,350052,387.29833460000003
10,59024982,7,,2,120000.0,2,11,5,101,5,72000,265.3394053
10,59024983,7,1241.0,1,74000.0,2,11,5,105,3,72000,1.0
10,59024984,5,1223.0,3,81000.0,2,15,9,112,4,60018,1.0
10,59024985,4,1241.0,3,68000.0,2,8,5,107,5,72000,173.20508080000002
10,59024986,7,1298.0,3,182000.0,2,11,5,100,5,60001,244.94897430000003
10,59024987,5,1362.5,1,114000.0,2,15,-1,112,4,361005,1.0
10,59024988,7,1358.0,3,500000.0,2,11,2,112,5,510000,316.22776600000003
10,59024989,4,1271.0,3,118000.0,1,8,5,80,5,60017,282.8427125
10,59024990,4,1232.0,3,100000.0,2,8,5,95,3,350012,200.0
10,59024991,4,1322.0,1,35000.0,2,8,-1,111,5,151307,1.0
10,59024992,7,1350.5,3,176000.0,2,11,9,102,3,151004,1.0
10,59024993,4,1266.5,3,101000.0,2,8,9,101,4,60084,1.0
10,59024994,4,1250.0,3,115000.0,2,8,9,112,4,151300,255.4290508
10,59024995,4,1296.5,1,127000.0,2,8,5,107,3,60019,1.0
10,59024996,5,1290.5,3,86000.0,2,15,5,93,5,60033,1.0
10,59024997,4,,2,83000.0,2,8,5,110,3,71000,1.0
10,59024998,5,1241.0,3,42000.0,2,15,-1,107,5,60004,165.5505965
10,59024999,7,1319.0,3,177000.0,2,11,5,112,3,60042,1.0
10,59025000,4,1250.0,3,120000.0,2,8,5,91,5,60064,1.0
10,59025001,7,1277.0,3,132000.0,2,11,9,80,5,60016,1.0
10,59025002,4,1313.0,1,135000.0,2,8,5,75,5,60064,1.0
10,59025003,5,,2,58000.0,2,15,2,112,4,151300,1.0
10,59025004,7,1317.5,3,264000.0,2,11,5,83,5,72000,1.0
10,59025005,4,1214.0,3,62000.0,2,8,9,114,4,151300,1.0
10,59025006,7,1322.0,3,195000.0,1,11,5,104,5,71000,173.20508080000002
10,59025007,5,1250.0,3,79000.0,2,15,5,110,4,72001,1.0
10,59025008,7,1281.5,1,173000.0,2,11,-1,106,5,72000,1.0
10,59025009,7,1239.5,1,78000.0,2,11,-1,97,3,371301,200.0
10,59025010,5,1232.0,3,89000.0,2,15,9,112,4,72000,200.0
10,59025011,7,1289.0,3,305000.0,1,11,5,110,5,60033,236.6431913
10,59025012,7,1281.5,3,84000.0,2,11,5,113,4,60091,158.11388300000002
10,59025013,4,1214.0,3,99000.0,2,8,5,84,3,60017,173.20508080000002
10,59025014,7,,2,91000.0,2,11,-1,105,3,60074,1.0
10,59025015,4,1299.5,1,157000.0,2,8,5,113,3,151300,158.11388300000002
10,59025016,4,,2,94000.0,2,8,-1,109,5,340006,200.0
10,59025017,5,1241.0,3,62000.0,2,15,9,95,4,60023,1.0
10,59025018,5,1286.0,3,92000.0,1,15,5,81,3,60018,200.0
10,59025019,5,1218.5,3,215000.0,2,15,5,82,5,60016,1.0
10,59025020,4,1293.5,3,201000.0,2,8,9,113,5,72049,223.6067977
10,59025021,4,1227.5,1,150000.0,2,8,5,78,3,72000,1.0
10,59025022,4,1287.5,3,120000.0,2,8,9,114,5,60059,1.0
10,59025023,7,1322.0,3,68000.0,2,11,5,86,3,72015,1.0
10,59025024,7,1230.5,3,72000.0,2,11,5,85,5,60069,1.0
10,59025025,5,,2,160000.0,2,15,-1,85,5,450043,200.0
10,59025026,7,1335.5,1,71000.0,2,11,9,110,4,72000,168.0981856
10,59025027,5,1223.0,3,56000.0,2,15,5,112,4,151300,212.1320344
10,59025028,1,1410.5,1,300000.0,2,4,-1,64,5,340009,1.0
10,59025029,4,1187.0,3,100000.0,2,8,5,102,3,60017,547.7225575
10,59025030,4,,2,54000.0,2,8,5,89,5,72016,189.7366596
10,59025031,7,1268.0,3,90000.0,2,11,5,86,5,71002,1.0
10,59025032,7,1266.5,3,74000.0,2,11,5,105,4,60054,1.0
10,59025033,7,1227.5,3,68000.0,2,11,5,114,3,345009,192.35384059999998
10,59025034,7,1289.0,1,139000.0,2,11,-1,114,4,450033,214.4761059
10,59025035,7,1235.0,1,114000.0,2,11,-1,85,5,450088,1.0
10,59025036,4,,2,81000.0,2,8,5,110,3,72014,163.5267562
10,59025037,4,1272.5,1,141000.0,2,8,5,110,3,151300,1.0
10,59025038,5,1287.5,3,163000.0,2,15,5,90,5,72014,200.0
10,59025039,7,1308.5,3,194000.0,2,11,5,105,4,60051,223.6067977
10,59025040,7,1349.0,1,193000.0,2,11,5,100,5,350063,316.22776600000003
10,59025041,5,1278.5,1,98000.0,2,15,-1,82,5,450033,173.20508080000002
10,59025042,5,1481.0,3,101000.0,2,15,5,100,5,60091,223.6067977
10,59025043,7,1230.5,3,64000.0,2,11,3,82,5,60058,200.0
10,59025044,5,1404.5,1,150000.0,2,15,9,100,5,71002,316.22776600000003
10,59025045,5,1239.5,3,58000.0,2,15,5,107,5,60017,1.0
10,59025046,5,1299.5,3,273000.0,2,15,2,108,5,72000,200.0
10,59025047,5,1241.0,3,66000.0,2,15,9,115,3,350077,174.34448659999998
10,59025048,5,1269.5,3,124000.0,2,15,5,112,4,60033,204.93901530000002
10,59025049,7,1215.5,3,63000.0,1,11,5,100,5,71000,212.1320344
10,59025050,5,1319.0,3,15000.0,2,15,5,114,3,450069,158.11388300000002
10,59025051,4,1250.0,1,84000.0,1,8,5,100,3,60019,167.33200530000002
10,59025052,7,1323.5,1,117000.0,2,11,9,112,4,550001,230.2172887
10,59025053,1,1293.5,1,500000.0,2,4,9,105,5,650005,1.0
10,59025054,7,1250.0,3,60000.0,2,11,5,114,4,72001,707.1067812000001
10,59025055,4,1269.5,3,162000.0,2,8,9,81,5,60019,1.0
10,59025056,7,1287.5,3,144000.0,2,11,5,114,4,72000,221.35943619999998
10,59025057,7,,2,73000.0,2,11,9,114,4,361000,153.39165559999998
10,59025058,5,1314.5,3,117000.0,2,15,5,109,5,60018,200.0
10,59025059,4,1314.5,1,89000.0,2,8,-1,100,5,60017,1.0
10,59025060,4,,2,81000.0,1,8,9,100,5,72000,200.4120755
10,59025061,7,1314.5,1,150000.0,1,11,-1,115,5,72000,1.0
10,59025062,5,1214.0,3,114000.0,2,15,5,90,5,60091,1.0
10,59025063,4,1194.5,3,63000.0,2,8,9,105,4,72001,223.6067977
10,59025064,7,1278.5,1,88000.0,2,11,-1,89,5,60001,1.0
10,59025065,7,1299.5,3,64000.0,2,11,5,110,4,510090,178.24140930000002
10,59025066,4,1389.5,1,186000.0,2,8,9,110,3,60014,1.0
10,59025067,5,1298.0,3,149000.0,2,15,5,112,5,510069,222.55111769999996
10,59025068,5,1322.0,3,71000.0,2,15,5,114,4,510034,216.374675
10,59025069,4,,2,41000.0,2,8,5,110,3,60036,164.18587030000003
10,59025070,7,1292.0,3,163000.0,2,11,5,109,5,60016,187.08286930000003
10,59025071,5,1305.5,3,129000.0,2,15,5,95,3,60061,223.6067977
10,59025072,7,,2,83000.0,2,11,9,85,5,72000,1.0
10,59025073,5,,3,154000.0,2,15,5,110,5,60036,212.1320344
10,59025074,4,,2,105000.0,1,8,5,99,5,151300,186.7136846
10,59025075,5,1214.0,3,58000.0,2,15,5,112,4,72000,200.0
10,59025076,7,1203.5,3,71000.0,2,11,5,110,3,151300,200.0
10,59025077,4,1250.0,1,87000.0,2,8,5,105,5,60069,212.1320344
10,59025078,4,,2,86000.0,2,8,5,114,5,151300,169.1123887
10,59025079,4,1346.0,1,102000.0,2,8,-1,100,5,60095,200.0
10,59025080,4,1302.5,3,410000.0,2,8,9,84,5,60018,1.0
10,59025081,4,1200.5,3,69000.0,2,8,5,104,5,60064,1.0
10,59025082,4,,2,71000.0,2,8,9,90,5,72015,167.4962686
10,59025083,7,1223.0,3,78000.0,2,11,-1,75,5,450007,173.20508080000002
10,59025084,7,,2,74000.0,2,11,9,85,5,60073,1.0
10,59025085,5,1307.0,3,166000.0,2,15,5,88,5,60065,235.08296409999997
10,59025086,4,1287.5,3,206000.0,2,8,9,102,3,72000,202.4845673
10,59025087,7,,2,51000.0,2,11,5,112,4,72015,170.29386369999997
10,59025088,4,1364.0,3,194000.0,2,8,5,110,5,151004,223.6067977
10,59025089,5,,2,35000.0,2,15,5,114,4,60069,1.0
10,59025090,4,1308.5,3,312000.0,2,8,8,89,5,60014,1.0
10,59025091,7,,2,180000.0,2,11,5,114,3,72001,167.33200530000002
10,59025092,5,1475.0,3,96000.0,2,15,9,110,5,72001,1.0
10,59025093,7,,2,51000.0,2,11,5,110,4,550013,182.7977024
10,59025094,7,1206.5,3,76000.0,2,11,5,108,4,72000,173.20508080000002
10,59025095,4,1280.0,3,89000.0,2,8,5,85,3,151300,189.7366596
10,59025096,7,1322.0,1,141000.0,2,11,5,84,3,60004,1.0
10,59025097,5,,2,43000.0,2,15,9,111,5,361027,167.7885574
10,59025098,4,,2,92000.0,2,8,-1,107,4,350052,158.11388300000002
10,59025099,7,1226.0,3,64000.0,2,11,5,103,3,72000,1.0
10,59025100,7,,2,56000.0,2,11,-1,93,3,72001,212.1320344
10,59025101,5,1224.5,3,45000.0,2,15,5,81,5,450062,173.1588866
10,59025102,7,1220.0,3,77000.0,2,11,5,94,5,72001,1.0
10,59025103,4,1253.0,3,59000.0,2,8,-1,110,4,151300,1.0
10,59025104,7,1203.5,3,76000.0,2,11,5,78,5,60005,173.20508080000002
10,59025105,4,1232.0,1,68000.0,2,8,5,75,4,72001,1.0
10,59025106,7,1320.5,1,102000.0,2,11,5,110,3,151300,200.0
10,59025107,7,1296.5,3,80000.0,2,11,5,112,3,60069,1.0
10,59025108,4,1308.5,3,144000.0,2,8,5,107,5,60016,1.0
10,59025109,4,,2,111000.0,2,8,5,110,4,60091,220.86873930000002
10,59025110,7,1239.5,3,73000.0,2,11,5,87,3,60090,223.6067977
10,59025111,5,1326.5,3,133000.0,2,15,5,110,5,71000,1.0
10,59025112,5,1269.5,1,114000.0,2,15,5,83,3,450058,141.4213562
10,59025113,7,1278.5,3,71000.0,2,11,1,111,3,60019,316.22776600000003
10,59025114,4,1337.0,3,410000.0,2,8,5,83,5,60091,1.0
10,59025115,7,1329.5,3,114000.0,2,11,5,76,5,60040,200.0
10,59025116,5,1250.0,3,78000.0,2,15,5,82,5,350092,176.4256217
10,59025117,5,1241.0,3,61000.0,2,15,2,109,4,552104,187.08286930000003
10,59025118,5,1305.5,3,91000.0,2,15,5,100,5,450003,173.4358671
10,59025119,4,1317.5,1,183000.0,2,8,5,90,5,60019,273.86127880000004
10,59025120,4,,2,65000.0,2,8,9,112,5,72001,206.6615591
10,59025121,5,1332.5,3,325000.0,2,15,5,103,5,151009,200.0
10,59025122,5,1361.0,1,101000.0,2,15,9,115,3,60052,187.08286930000003
10,59025123,4,1328.0,3,488000.0,2,8,9,114,4,60057,632.4555320000001
10,59025124,4,,2,68000.0,2,8,9,114,4,151300,184.01902080000002
10,59025125,5,1290.5,1,106000.0,2,15,-1,112,3,450019,204.93901530000002
10,59025126,4,1308.5,1,123000.0,2,8,5,84,3,151300,173.20508080000002
10,59025127,7,1259.0,3,86000.0,2,11,5,88,5,72000,223.6067977
10,59025128,7,,3,137000.0,2,11,-1,112,4,450080,213.541565
10,59025129,4,1230.5,3,79000.0,2,8,5,112,4,72015,173.20508080000002
10,59025130,7,,3,100000.0,2,11,-1,110,5,450002,167.33200530000002
10,59025131,5,1241.0,1,78000.0,2,15,-1,77,5,450033,199.49937340000002
10,59025132,5,1289.0,1,35000.0,2,15,5,76,5,60063,1.0
